src_ip,dst_ip,duration,protocol_type,service,flag,src_bytes,dst_bytes,count,srv_count,serror_rate,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,logged_in,num_failed_logins,root_shell,num_compromised,label
172.16.0.70,10.0.0.22,125,tcp,imap,SF,534,188,9,3,0.0,1.0,0.0,11,13,0,7,0,0,R2L
172.16.1.37,10.0.0.15,15,tcp,api,SF,1663,13558,10,4,0.0,0.97,0.06,9,31,1,0,0,0,Normal
192.168.1.44,10.0.0.60,29,icmp,http,SF,1956,9164,10,11,0.0,0.92,0.03,19,91,1,0,0,0,Normal
172.16.1.34,10.0.0.50,37,udp,ftp_data,SF,4171,6368,5,11,0.0,0.98,0.04,42,33,1,0,0,0,Normal
198.51.100.28,10.0.0.5,0,tcp,private,S0,61,0,427,264,0.97,0.95,0.02,255,8,0,0,0,0,DoS
192.168.1.205,10.0.0.15,2,icmp,private,RSTO,89,0,134,4,0.23,0.07,0.67,140,8,0,0,0,0,Probe
10.10.5.19,10.0.0.12,4,icmp,private,SF,3712,2490,3,15,0.0,0.9,0.06,39,28,0,0,0,0,Normal
198.51.100.77,10.0.0.22,95,tcp,telnet,SF,267,200,4,1,0.0,1.0,0.0,8,12,0,6,0,1,R2L
192.168.1.131,10.0.0.5,0,icmp,private,S0,42,0,308,205,0.92,0.95,0.02,255,8,0,0,0,0,DoS
192.168.1.21,10.0.0.1,45,icmp,http,SF,1274,4254,11,3,0.0,0.93,0.06,9,84,1,0,0,0,Normal
198.51.100.21,10.0.0.5,0,tcp,eco_i,RSTO,49,0,367,278,0.98,0.95,0.02,255,13,0,0,0,0,DoS
172.16.1.20,10.0.0.5,40,tcp,ssl,SF,4751,13386,7,11,0.0,0.86,0.03,57,15,1,0,0,0,Normal
203.0.113.44,10.0.0.15,3,icmp,other,SH,6,0,162,1,0.5,0.1,0.67,209,8,0,0,0,0,Probe
10.10.5.12,10.0.0.8,8,tcp,http,SF,2708,11871,7,6,0.0,0.86,0.05,56,36,1,0,0,0,Normal
192.168.1.126,10.0.0.5,0,tcp,api,S0,6,0,422,502,0.97,0.95,0.02,255,5,0,0,0,0,DoS
192.168.1.36,10.0.0.5,5,tcp,private,SF,1935,16529,15,11,0.0,0.97,0.05,14,53,0,0,0,0,Normal
198.51.100.14,10.0.0.15,84,tcp,telnet,SF,326,361,3,3,0.0,1.0,0.0,11,2,0,6,0,0,R2L
192.168.1.24,10.0.0.1,6,tcp,smtp,SF,1506,14413,4,4,0.0,0.86,0.1,24,62,1,0,0,0,Normal
172.16.0.70,10.0.0.15,127,tcp,telnet,SF,456,137,9,4,0.0,1.0,0.0,3,7,1,5,0,1,R2L
192.168.1.201,10.0.0.15,3,icmp,private,SH,5,0,127,4,0.37,0.12,0.98,124,8,0,0,0,0,Probe
203.0.113.44,10.0.0.1,1,icmp,ssh,SH,42,0,165,1,0.37,0.18,0.88,194,4,0,0,0,0,Probe
192.168.1.29,10.0.0.12,41,tcp,smtp,SF,4758,8237,15,4,0.0,0.92,0.06,21,80,1,0,0,0,Normal
192.168.1.30,10.0.0.22,10,tcp,ftp_data,SF,2924,12039,1,3,0.0,0.88,0.07,35,51,1,0,0,0,Normal
198.51.100.24,10.0.0.5,0,tcp,private,S0,26,0,194,160,0.96,1.0,0.01,255,3,0,0,0,0,DoS
10.10.5.29,10.0.0.12,12,tcp,private,SF,4700,7472,4,15,0.0,0.95,0.04,46,77,0,0,0,0,Normal
192.168.1.47,10.0.0.15,8,tcp,ftp_data,SF,2316,6593,10,12,0.0,0.93,0.0,44,62,1,0,0,0,Normal
10.0.0.92,10.0.0.1,275,tcp,ssh,SF,5715,4544,4,1,0.0,1.0,0.0,3,5,1,0,1,12,U2R
10.10.5.18,10.0.0.12,1,tcp,ftp_data,SF,2533,7854,2,7,0.0,0.9,0.0,24,73,1,0,0,0,Normal
198.51.100.20,10.0.0.5,0,tcp,eco_i,RSTO,1,0,439,346,0.98,0.92,0.01,255,13,0,0,0,0,DoS
198.51.100.13,10.0.0.5,0,tcp,eco_i,S0,7,0,190,171,0.91,0.96,0.02,255,6,0,0,0,0,DoS
172.16.1.40,10.0.0.22,37,udp,http,SF,312,9137,3,4,0.0,0.91,0.09,46,88,1,0,0,0,Normal
198.51.100.89,10.0.0.22,3,tcp,ssh,RSTO,2,0,103,4,0.54,0.01,0.77,214,3,0,0,0,0,Probe
192.168.1.136,10.0.0.5,0,tcp,http,REJ,45,0,204,482,0.89,0.96,0.04,255,12,0,0,0,0,DoS
10.10.5.38,10.0.0.8,8,tcp,private,SF,4647,7008,6,11,0.0,0.88,0.1,56,56,0,0,0,0,Normal
192.168.1.20,10.0.0.5,40,icmp,domain,SF,753,4786,14,15,0.0,0.98,0.06,9,87,0,0,0,0,Normal
192.168.1.28,10.0.0.15,16,tcp,ssl,SF,408,5033,3,11,0.0,0.89,0.01,7,49,1,0,0,0,Normal
172.16.1.36,10.0.0.22,39,tcp,api,SF,869,4988,1,13,0.0,0.99,0.04,60,65,1,0,0,0,Normal
192.168.1.124,10.0.0.5,0,tcp,http,REJ,27,0,228,485,0.9,0.93,0.03,255,11,0,0,0,0,DoS
192.168.1.24,10.0.0.12,4,tcp,http,SF,1726,5344,4,13,0.0,0.88,0.04,33,32,1,0,0,0,Normal
192.168.1.29,10.0.0.5,15,icmp,http,SF,3809,3016,9,11,0.0,0.93,0.01,27,38,1,0,0,0,Normal
192.168.1.116,10.0.0.5,0,icmp,api,REJ,19,0,417,296,0.96,0.99,0.03,255,4,0,0,0,0,DoS
192.168.1.131,10.0.0.5,0,icmp,api,REJ,56,0,368,431,0.93,0.99,0.03,255,9,0,0,0,0,DoS
192.168.1.56,10.0.0.60,40,tcp,domain,SF,2064,16418,14,15,0.0,0.92,0.09,21,82,0,0,0,0,Normal
192.168.1.111,10.0.0.5,0,tcp,private,S0,2,0,246,367,0.97,0.95,0.02,255,4,0,0,0,0,DoS
198.51.100.28,10.0.0.5,0,tcp,eco_i,RSTO,30,0,180,317,0.98,0.94,0.02,255,3,0,0,0,0,DoS
192.168.1.122,10.0.0.5,0,tcp,eco_i,S0,13,0,374,262,0.96,0.96,0.02,255,2,0,0,0,0,DoS
172.16.1.11,10.0.0.8,38,icmp,http,SF,4381,16773,4,10,0.0,0.92,0.08,44,46,1,0,0,0,Normal
198.51.100.89,10.0.0.22,1,tcp,domain,RSTO,90,0,118,2,0.31,0.15,0.9,216,8,0,0,0,0,Probe
172.16.1.43,10.0.0.22,16,tcp,smtp,SF,2196,13465,8,5,0.0,0.96,0.01,46,62,1,0,0,0,Normal
192.168.1.113,10.0.0.5,0,tcp,private,RSTO,13,0,290,306,0.95,0.97,0.01,255,8,0,0,0,0,DoS
172.16.1.38,10.0.0.60,22,icmp,domain,SF,2581,17183,13,3,0.0,0.92,0.07,33,46,0,0,0,0,Normal
198.51.100.17,10.0.0.5,0,tcp,http,REJ,27,0,480,180,0.88,0.99,0.02,255,4,0,0,0,0,DoS
192.168.1.205,10.0.0.8,0,tcp,telnet,RSTR,83,0,114,2,0.51,0.12,0.79,140,5,0,0,0,0,Probe
198.51.100.20,10.0.0.5,0,icmp,http,RSTO,36,0,369,162,0.92,0.92,0.03,255,13,0,0,0,0,DoS
172.16.1.33,10.0.0.50,27,icmp,http,SF,5063,4807,4,2,0.0,0.91,0.09,44,56,1,0,0,0,Normal
192.168.1.37,10.0.0.22,24,icmp,http,SF,3443,815,14,2,0.0,0.93,0.09,43,18,1,0,0,0,Normal
172.16.1.48,10.0.0.15,25,tcp,http,SF,3222,16432,5,2,0.0,0.89,0.04,5,97,1,0,0,0,Normal
192.168.1.125,10.0.0.5,0,tcp,api,RSTO,63,0,236,490,0.98,0.94,0.03,255,8,0,0,0,0,DoS
198.51.100.77,10.0.0.22,75,tcp,imap,SF,709,325,8,2,0.0,1.0,0.0,11,2,0,6,0,2,R2L
172.16.0.88,10.0.0.12,76,tcp,smtp,SF,325,266,3,1,0.0,1.0,0.0,5,12,1,7,0,2,R2L
172.16.1.26,10.0.0.8,42,icmp,http,SF,565,5597,9,12,0.0,0.91,0.07,35,92,1,0,0,0,Normal
10.10.5.26,10.0.0.1,38,tcp,http,SF,2603,1479,13,3,0.0,0.86,0.08,37,99,1,0,0,0,Normal
198.51.100.29,10.0.0.5,0,icmp,api,REJ,35,0,441,200,0.89,0.92,0.02,255,14,0,0,0,0,DoS
198.51.100.19,10.0.0.5,0,icmp,http,RSTO,2,0,310,279,0.97,0.98,0.0,255,12,0,0,0,0,DoS
198.51.100.23,10.0.0.5,0,tcp,http,S0,14,0,435,200,0.9,0.94,0.03,255,13,0,0,0,0,DoS
192.168.1.128,10.0.0.5,0,icmp,private,RSTO,9,0,493,479,0.98,0.93,0.03,255,6,0,0,0,0,DoS
192.168.1.53,10.0.0.50,0,tcp,ssl,SF,2360,12039,5,2,0.0,0.89,0.07,13,64,1,0,0,0,Normal
172.16.1.43,10.0.0.8,7,tcp,ftp_data,SF,5545,409,11,14,0.0,0.96,0.02,26,15,1,0,0,0,Normal
172.16.1.47,10.0.0.1,3,tcp,api,SF,5793,13644,2,2,0.0,0.85,0.04,50,73,1,0,0,0,Normal
172.16.0.99,10.0.0.50,0,tcp,other,RSTO,67,0,129,3,0.32,0.01,0.7,189,4,0,0,0,0,Probe
198.51.100.28,10.0.0.5,0,icmp,private,S0,47,0,352,304,0.9,0.92,0.03,255,7,0,0,0,0,DoS
192.168.1.49,10.0.0.1,36,tcp,ssl,SF,620,11947,6,11,0.0,0.87,0.09,7,36,1,0,0,0,Normal
172.16.0.45,10.0.0.12,41,tcp,ftp,SF,464,291,9,5,0.0,1.0,0.0,12,15,0,3,0,1,R2L
192.168.1.105,10.0.0.5,0,tcp,api,REJ,22,0,188,440,0.95,0.96,0.03,255,15,0,0,0,0,DoS
198.51.100.11,10.0.0.5,0,tcp,private,REJ,30,0,271,187,0.91,0.94,0.03,255,1,0,0,0,0,DoS
172.16.1.22,10.0.0.1,18,tcp,ssl,SF,3493,1510,1,12,0.0,0.95,0.07,37,55,1,0,0,0,Normal
192.168.1.18,10.0.0.8,33,icmp,http,SF,1911,9830,15,15,0.0,1.0,0.03,51,77,1,0,0,0,Normal
172.16.1.22,10.0.0.5,8,tcp,http,SF,4296,8595,11,15,0.0,0.98,0.01,23,36,1,0,0,0,Normal
10.10.5.29,10.0.0.5,4,tcp,ssl,SF,3491,6046,3,13,0.0,0.97,0.06,60,71,1,0,0,0,Normal
10.10.5.28,10.0.0.1,43,icmp,domain,SF,223,16362,4,3,0.0,0.89,0.01,22,22,0,0,0,0,Normal
10.10.5.33,10.0.0.15,45,tcp,ftp_data,SF,3337,16314,5,7,0.0,0.85,0.1,54,70,1,0,0,0,Normal
198.51.100.23,10.0.0.5,0,tcp,api,REJ,53,0,224,449,0.96,0.98,0.01,255,7,0,0,0,0,DoS
192.168.1.38,10.0.0.1,7,icmp,ssl,SF,1925,917,6,5,0.0,0.94,0.08,20,55,1,0,0,0,Normal
192.168.1.29,10.0.0.60,4,tcp,private,SF,754,5189,15,6,0.0,0.85,0.04,29,54,0,0,0,0,Normal
10.10.5.33,10.0.0.1,30,tcp,private,SF,5529,6692,11,11,0.0,0.99,0.08,13,79,0,0,0,0,Normal
192.168.1.126,10.0.0.5,0,icmp,private,REJ,47,0,227,232,0.92,0.97,0.01,255,5,0,0,0,0,DoS
172.16.1.36,10.0.0.1,3,icmp,domain,SF,5184,9860,5,3,0.0,0.92,0.02,44,39,0,0,0,0,Normal
172.16.1.20,10.0.0.15,33,tcp,private,SF,1691,3466,3,14,0.0,0.93,0.1,20,70,0,0,0,0,Normal
10.0.0.92,10.0.0.1,77,tcp,ssh,SF,8783,19059,1,1,0.0,1.0,0.0,5,4,1,0,1,11,U2R
198.51.100.34,10.0.0.5,0,tcp,http,S0,44,0,183,339,0.91,1.0,0.0,255,8,0,0,0,0,DoS
192.168.1.46,10.0.0.8,6,udp,domain,SF,4322,8162,4,12,0.0,0.96,0.09,7,16,0,0,0,0,Normal
198.51.100.18,10.0.0.5,0,icmp,private,RSTO,52,0,286,339,0.92,0.97,0.01,255,14,0,0,0,0,DoS
192.168.1.55,10.0.0.22,43,tcp,ftp_data,SF,2311,12343,14,7,0.0,0.94,0.04,7,75,1,0,0,0,Normal
172.16.1.47,10.0.0.12,37,tcp,ftp_data,SF,478,17157,11,14,0.0,0.96,0.1,15,20,1,0,0,0,Normal
172.16.1.26,10.0.0.12,10,tcp,http,SF,5736,14504,3,3,0.0,0.89,0.06,9,97,1,0,0,0,Normal
192.168.1.38,10.0.0.22,26,icmp,http,SF,3623,10483,2,14,0.0,1.0,0.07,57,87,1,0,0,0,Normal
192.168.1.202,10.0.0.60,1,icmp,other,REJ,24,0,92,1,0.34,0.01,0.85,141,6,0,0,0,0,Probe
192.168.1.201,10.0.0.15,4,icmp,domain,RSTR,68,0,117,4,0.51,0.0,0.74,157,6,0,0,0,0,Probe
172.16.1.26,10.0.0.50,5,tcp,http,SF,2150,17540,14,8,0.0,0.89,0.09,36,84,1,0,0,0,Normal
192.168.1.201,10.0.0.12,4,tcp,telnet,SH,95,0,88,2,0.53,0.04,0.72,189,3,0,0,0,0,Probe
192.168.1.132,10.0.0.5,0,tcp,eco_i,REJ,40,0,286,245,0.95,0.97,0.04,255,13,0,0,0,0,DoS
10.10.5.34,10.0.0.60,41,tcp,smtp,SF,2526,16058,12,6,0.0,0.97,0.07,60,47,1,0,0,0,Normal
10.10.5.15,10.0.0.12,22,tcp,http,SF,4516,2771,7,12,0.0,0.96,0.04,34,99,1,0,0,0,Normal
203.0.113.44,10.0.0.8,4,icmp,eco_i,RSTO,14,0,64,1,0.58,0.19,0.97,149,1,0,0,0,0,Probe
192.168.1.45,10.0.0.5,16,icmp,domain,SF,3731,8130,3,13,0.0,0.86,0.07,34,61,0,0,0,0,Normal
198.51.100.23,10.0.0.5,0,tcp,eco_i,S0,30,0,187,246,0.9,0.93,0.04,255,9,0,0,0,0,DoS
172.16.0.88,10.0.0.22,53,tcp,imap,SF,189,348,11,5,0.0,1.0,0.0,5,2,0,4,0,2,R2L
198.51.100.22,10.0.0.5,0,icmp,api,RSTO,14,0,479,235,0.89,0.92,0.03,255,8,0,0,0,0,DoS
192.168.1.201,10.0.0.15,0,udp,finger,RSTO,74,0,176,3,0.4,0.14,0.83,166,1,0,0,0,0,Probe
172.16.1.49,10.0.0.12,41,tcp,smtp,SF,1243,12051,15,8,0.0,0.87,0.06,56,95,1,0,0,0,Normal
172.16.0.70,10.0.0.12,164,tcp,ssh,SF,514,307,3,2,0.0,1.0,0.0,1,1,0,6,0,1,R2L
198.51.100.14,10.0.0.15,132,tcp,smtp,SF,465,269,11,6,0.0,1.0,0.0,13,4,1,6,0,2,R2L
10.0.0.104,10.0.0.1,273,tcp,ssh,SF,3876,8930,2,1,0.0,1.0,0.0,2,3,1,0,1,11,U2R
172.16.0.99,10.0.0.1,1,tcp,domain,REJ,32,0,86,4,0.27,0.19,0.66,139,7,0,0,0,0,Probe
198.51.100.14,10.0.0.22,87,tcp,imap,SF,648,162,11,2,0.0,1.0,0.0,12,12,0,8,0,2,R2L
10.0.0.92,10.0.0.1,329,tcp,telnet,SF,7417,15869,5,3,0.0,1.0,0.0,4,1,1,0,1,11,U2R
172.16.1.28,10.0.0.50,36,icmp,api,SF,3495,17878,1,9,0.0,0.94,0.1,7,98,1,0,0,0,Normal
172.16.0.45,10.0.0.12,35,tcp,telnet,SF,633,299,1,4,0.0,1.0,0.0,1,1,1,7,0,0,R2L
10.10.5.31,10.0.0.60,27,tcp,api,SF,2623,10064,2,8,0.0,0.97,0.04,29,18,1,0,0,0,Normal
172.16.1.48,10.0.0.8,26,tcp,http,SF,5999,17943,2,13,0.0,0.93,0.09,9,43,1,0,0,0,Normal
192.168.1.34,10.0.0.1,6,tcp,http,SF,1079,3238,2,9,0.0,0.89,0.09,55,72,1,0,0,0,Normal
172.16.0.70,10.0.0.15,176,tcp,ssh,SF,906,540,12,6,0.0,1.0,0.0,13,12,1,8,0,2,R2L
172.16.1.14,10.0.0.1,40,tcp,http,SF,765,2922,6,10,0.0,0.85,0.04,60,49,1,0,0,0,Normal
192.168.1.120,10.0.0.5,0,icmp,eco_i,S0,47,0,439,481,0.95,1.0,0.03,255,4,0,0,0,0,DoS
192.168.1.105,10.0.0.5,0,tcp,private,REJ,10,0,211,360,0.98,0.98,0.03,255,6,0,0,0,0,DoS
172.16.1.39,10.0.0.5,38,tcp,ftp_data,SF,1736,17290,3,5,0.0,0.98,0.01,23,44,1,0,0,0,Normal
172.16.1.28,10.0.0.12,0,tcp,domain,SF,1370,14584,1,14,0.0,0.86,0.07,20,37,0,0,0,0,Normal
192.168.1.135,10.0.0.5,0,tcp,api,REJ,35,0,473,478,0.92,0.98,0.0,255,10,0,0,0,0,DoS
198.51.100.27,10.0.0.5,0,tcp,api,REJ,10,0,478,504,0.89,0.93,0.03,255,10,0,0,0,0,DoS
192.168.1.10,10.0.0.12,22,icmp,ftp_data,SF,5886,14853,7,14,0.0,0.92,0.03,58,76,1,0,0,0,Normal
10.10.5.30,10.0.0.15,30,tcp,domain,SF,5332,6594,7,5,0.0,0.97,0.04,6,49,0,0,0,0,Normal
192.168.1.33,10.0.0.15,14,icmp,http,SF,3576,1214,15,11,0.0,0.98,0.1,42,28,1,0,0,0,Normal
192.168.1.19,10.0.0.12,31,tcp,ftp_data,SF,3566,11790,9,11,0.0,0.89,0.01,14,61,1,0,0,0,Normal
198.51.100.89,10.0.0.8,1,icmp,other,REJ,38,0,178,1,0.44,0.11,0.69,254,6,0,0,0,0,Probe
192.168.1.26,10.0.0.22,27,tcp,http,SF,588,12128,13,3,0.0,0.97,0.07,49,37,1,0,0,0,Normal
172.16.1.35,10.0.0.22,16,tcp,http,SF,1885,13586,1,4,0.0,0.97,0.03,60,47,1,0,0,0,Normal
192.168.1.24,10.0.0.60,40,tcp,http,SF,3931,4152,1,8,0.0,0.94,0.04,18,91,1,0,0,0,Normal
172.16.0.45,10.0.0.15,35,tcp,smtp,SF,644,233,2,5,0.0,1.0,0.0,3,4,0,5,0,2,R2L
172.16.1.21,10.0.0.8,30,tcp,domain,SF,4764,1933,5,15,0.0,0.98,0.04,11,92,0,0,0,0,Normal
172.16.1.24,10.0.0.22,38,tcp,private,SF,2710,15547,4,1,0.0,0.97,0.05,32,34,0,0,0,0,Normal
172.16.1.32,10.0.0.1,5,tcp,ssl,SF,1248,2394,9,1,0.0,0.93,0.08,54,74,1,0,0,0,Normal
172.16.1.32,10.0.0.12,14,tcp,api,SF,5132,15263,9,9,0.0,0.97,0.08,24,91,1,0,0,0,Normal
172.16.0.99,10.0.0.1,0,udp,private,SH,111,0,135,4,0.59,0.11,0.99,153,4,0,0,0,0,Probe
192.168.1.102,10.0.0.5,0,tcp,api,S0,54,0,419,255,0.98,0.97,0.01,255,5,0,0,0,0,DoS
192.168.1.55,10.0.0.1,393,tcp,telnet,SF,7695,14716,5,2,0.0,1.0,0.0,3,6,1,0,1,4,U2R
10.10.5.35,10.0.0.5,26,tcp,smtp,SF,3586,14746,9,2,0.0,0.86,0.08,11,89,1,0,0,0,Normal
192.168.1.56,10.0.0.1,43,udp,private,SF,1773,13222,8,2,0.0,0.99,0.07,55,90,0,0,0,0,Normal
203.0.113.44,10.0.0.15,2,udp,finger,RSTO,1,0,156,4,0.59,0.11,0.78,121,5,0,0,0,0,Probe
172.16.0.45,10.0.0.12,128,tcp,telnet,SF,421,127,7,5,0.0,1.0,0.0,6,2,1,7,0,0,R2L
198.51.100.89,10.0.0.5,4,udp,finger,REJ,9,0,145,3,0.54,0.19,0.79,232,8,0,0,0,0,Probe
192.168.1.126,10.0.0.5,0,tcp,api,RSTO,5,0,424,420,0.9,0.97,0.02,255,11,0,0,0,0,DoS
172.16.0.88,10.0.0.15,120,tcp,telnet,SF,803,533,11,4,0.0,1.0,0.0,7,11,0,8,0,1,R2L
172.16.1.34,10.0.0.22,31,icmp,private,SF,5400,1139,13,5,0.0,0.99,0.07,38,73,0,0,0,0,Normal
10.10.5.35,10.0.0.8,24,icmp,api,SF,4674,4742,4,13,0.0,0.96,0.02,46,74,1,0,0,0,Normal
198.51.100.30,10.0.0.5,0,tcp,eco_i,REJ,53,0,351,413,1.0,0.99,0.0,255,13,0,0,0,0,DoS
10.0.0.88,10.0.0.1,223,tcp,ssh,SF,4191,14322,4,3,0.0,1.0,0.0,6,6,1,0,1,12,U2R
198.51.100.16,10.0.0.5,0,tcp,eco_i,S0,31,0,336,239,0.91,0.99,0.04,255,1,0,0,0,0,DoS
192.168.1.29,10.0.0.60,41,tcp,http,SF,3568,7650,7,6,0.0,0.89,0.06,52,83,1,0,0,0,Normal
172.16.0.99,10.0.0.8,0,udp,ssh,SH,61,0,64,2,0.55,0.16,0.78,228,6,0,0,0,0,Probe
198.51.100.89,10.0.0.5,4,udp,eco_i,RSTR,61,0,88,4,0.39,0.14,0.66,186,4,0,0,0,0,Probe
172.16.1.35,10.0.0.60,19,udp,private,SF,1306,17252,15,12,0.0,0.9,0.02,19,59,0,0,0,0,Normal
192.168.1.27,10.0.0.8,9,udp,http,SF,5017,6178,7,1,0.0,0.91,0.08,51,58,1,0,0,0,Normal
192.168.1.205,10.0.0.60,0,icmp,ssh,RSTR,25,0,139,2,0.2,0.17,0.91,127,3,0,0,0,0,Probe
192.168.1.24,10.0.0.15,32,tcp,ssl,SF,2603,11311,10,14,0.0,0.92,0.05,51,33,1,0,0,0,Normal
10.10.5.29,10.0.0.5,38,tcp,smtp,SF,5044,6170,4,3,0.0,0.96,0.04,28,54,1,0,0,0,Normal
192.168.1.35,10.0.0.5,36,tcp,api,SF,2328,4850,6,10,0.0,0.87,0.03,36,36,1,0,0,0,Normal
192.168.1.118,10.0.0.5,0,icmp,http,RSTO,11,0,254,294,0.99,0.95,0.01,255,11,0,0,0,0,DoS
198.51.100.89,10.0.0.15,1,udp,finger,RSTR,6,0,36,3,0.16,0.04,0.78,252,7,0,0,0,0,Probe
192.168.1.51,10.0.0.22,35,tcp,api,SF,4426,12283,15,12,0.0,0.88,0.05,37,23,1,0,0,0,Normal
192.168.1.41,10.0.0.12,14,udp,ftp_data,SF,1224,15140,1,10,0.0,0.87,0.04,35,64,1,0,0,0,Normal
192.168.1.44,10.0.0.5,42,tcp,http,SF,4925,8967,5,8,0.0,0.93,0.09,14,52,1,0,0,0,Normal
172.16.1.26,10.0.0.1,45,tcp,ssl,SF,1430,17768,7,12,0.0,0.97,0.08,35,79,1,0,0,0,Normal
10.10.5.18,10.0.0.22,17,tcp,private,SF,1296,10630,14,6,0.0,0.88,0.1,44,60,0,0,0,0,Normal
198.51.100.32,10.0.0.5,0,tcp,http,S0,52,0,508,200,0.96,0.95,0.03,255,14,0,0,0,0,DoS
192.168.1.205,10.0.0.60,3,udp,finger,REJ,87,0,50,4,0.43,0.07,0.74,253,4,0,0,0,0,Probe
10.10.5.22,10.0.0.22,5,tcp,private,SF,2285,12085,11,3,0.0,0.94,0.08,48,68,0,0,0,0,Normal
198.51.100.21,10.0.0.5,0,tcp,http,S0,61,0,181,235,0.99,0.97,0.03,255,9,0,0,0,0,DoS
172.16.0.70,10.0.0.12,116,tcp,ssh,SF,692,509,11,3,0.0,1.0,0.0,1,4,0,5,0,2,R2L
192.168.1.136,10.0.0.5,0,tcp,private,S0,56,0,452,278,0.89,0.94,0.03,255,7,0,0,0,0,DoS
192.168.1.109,10.0.0.5,0,icmp,http,S0,17,0,241,172,0.99,0.94,0.04,255,2,0,0,0,0,DoS
192.168.1.113,10.0.0.5,0,tcp,private,S0,49,0,305,339,0.99,0.95,0.03,255,5,0,0,0,0,DoS
10.10.5.11,10.0.0.50,45,tcp,http,SF,991,11245,6,12,0.0,0.91,0.0,8,35,1,0,0,0,Normal
172.16.1.48,10.0.0.15,1,udp,http,SF,3462,5863,2,13,0.0,0.87,0.02,37,54,1,0,0,0,Normal
198.51.100.26,10.0.0.5,0,icmp,api,S0,52,0,392,493,0.95,0.95,0.0,255,3,0,0,0,0,DoS
198.51.100.12,10.0.0.5,0,tcp,api,RSTO,30,0,457,463,0.96,0.94,0.02,255,13,0,0,0,0,DoS
192.168.1.138,10.0.0.5,0,icmp,api,RSTO,26,0,302,401,0.89,0.95,0.04,255,8,0,0,0,0,DoS
192.168.1.101,10.0.0.5,0,icmp,private,REJ,16,0,364,257,0.89,0.94,0.02,255,8,0,0,0,0,DoS
192.168.1.19,10.0.0.15,10,tcp,smtp,SF,3887,11677,6,8,0.0,0.92,0.1,22,76,1,0,0,0,Normal
172.16.1.21,10.0.0.8,35,udp,smtp,SF,1027,5576,10,8,0.0,0.94,0.04,37,35,1,0,0,0,Normal
10.10.5.14,10.0.0.60,40,tcp,domain,SF,4482,13958,4,2,0.0,0.95,0.01,40,30,0,0,0,0,Normal
192.168.1.202,10.0.0.1,2,icmp,other,RSTO,94,0,54,4,0.42,0.05,0.86,233,4,0,0,0,0,Probe
192.168.1.121,10.0.0.5,0,icmp,api,REJ,0,0,232,180,0.99,0.95,0.01,255,7,0,0,0,0,DoS
192.168.1.44,10.0.0.12,29,udp,private,SF,3657,13932,8,5,0.0,0.89,0.02,23,85,0,0,0,0,Normal
10.10.5.14,10.0.0.1,7,udp,ftp_data,SF,4871,7651,5,9,0.0,0.86,0.05,28,73,1,0,0,0,Normal
192.168.1.39,10.0.0.8,15,icmp,ssl,SF,1115,7616,9,4,0.0,0.87,0.08,33,94,1,0,0,0,Normal
192.168.1.103,10.0.0.5,0,tcp,api,S0,11,0,217,154,0.93,0.93,0.01,255,10,0,0,0,0,DoS
198.51.100.21,10.0.0.5,0,icmp,http,RSTO,12,0,351,279,0.91,1.0,0.04,255,5,0,0,0,0,DoS
192.168.1.112,10.0.0.5,0,tcp,http,RSTO,3,0,492,412,0.89,0.97,0.01,255,15,0,0,0,0,DoS
192.168.1.45,10.0.0.22,40,udp,smtp,SF,2333,10271,10,8,0.0,0.99,0.06,25,87,1,0,0,0,Normal
10.10.5.19,10.0.0.22,22,tcp,private,SF,4921,6773,11,6,0.0,0.92,0.02,11,16,0,0,0,0,Normal
10.10.5.11,10.0.0.60,25,tcp,http,SF,4752,4827,6,5,0.0,0.92,0.04,40,19,1,0,0,0,Normal
192.168.1.205,10.0.0.22,0,tcp,finger,REJ,19,0,86,1,0.21,0.03,0.9,208,3,0,0,0,0,Probe
198.51.100.20,10.0.0.5,0,tcp,http,S0,28,0,449,350,0.93,0.95,0.02,255,6,0,0,0,0,DoS
172.16.1.36,10.0.0.5,37,tcp,ssl,SF,5754,2443,4,9,0.0,0.99,0.04,5,46,1,0,0,0,Normal
203.0.113.102,10.0.0.22,114,tcp,smtp,SF,838,365,1,4,0.0,1.0,0.0,11,15,0,8,0,2,R2L
192.168.1.106,10.0.0.5,0,tcp,eco_i,S0,34,0,240,334,0.94,0.97,0.0,255,12,0,0,0,0,DoS
10.10.5.12,10.0.0.50,31,icmp,smtp,SF,4643,13735,13,4,0.0,0.91,0.07,46,49,1,0,0,0,Normal
192.168.1.113,10.0.0.5,0,icmp,private,RSTO,1,0,379,458,0.96,0.92,0.04,255,1,0,0,0,0,DoS
172.16.1.37,10.0.0.5,39,icmp,api,SF,1533,8363,9,4,0.0,0.9,0.08,10,26,1,0,0,0,Normal
172.16.1.19,10.0.0.60,11,tcp,api,SF,5700,7215,13,5,0.0,0.89,0.05,33,71,1,0,0,0,Normal
10.0.0.104,10.0.0.1,193,tcp,ssh,SF,3629,16531,2,1,0.0,1.0,0.0,4,4,1,0,1,11,U2R
172.16.1.27,10.0.0.1,4,tcp,http,SF,5299,4468,15,10,0.0,0.88,0.01,54,16,1,0,0,0,Normal
