src_ip,dst_ip,duration,protocol_type,service,flag,src_bytes,dst_bytes,count,srv_count,serror_rate,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,logged_in,num_failed_logins,root_shell,num_compromised,label
192.168.1.101,10.0.0.5,0,icmp,http,REJ,26,0,506,317,0.93,0.97,0.01,255,8,0,0,0,0,DoS
192.168.1.45,10.0.0.5,14,tcp,ftp_data,SF,4157,5297,12,10,0.0,0.88,0.04,20,54,1,0,0,0,Normal
192.168.1.122,10.0.0.5,0,icmp,private,S0,64,0,227,271,0.96,0.94,0.02,255,5,0,0,0,0,DoS
192.168.1.123,10.0.0.5,0,tcp,eco_i,REJ,22,0,367,288,0.96,0.94,0.01,255,8,0,0,0,0,DoS
192.168.1.112,10.0.0.5,0,tcp,private,S0,11,0,342,255,0.88,0.99,0.03,255,14,0,0,0,0,DoS
198.51.100.26,10.0.0.5,0,tcp,http,S0,4,0,491,195,0.93,0.93,0.02,255,10,0,0,0,0,DoS
198.51.100.19,10.0.0.5,0,icmp,eco_i,S0,63,0,482,229,0.89,0.94,0.03,255,1,0,0,0,0,DoS
192.168.1.119,10.0.0.5,0,tcp,eco_i,S0,28,0,199,256,1.0,0.98,0.01,255,15,0,0,0,0,DoS
198.51.100.27,10.0.0.5,0,tcp,private,RSTO,18,0,319,153,0.9,0.98,0.04,255,2,0,0,0,0,DoS
192.168.1.105,10.0.0.5,0,tcp,http,RSTO,60,0,218,272,0.99,0.95,0.01,255,1,0,0,0,0,DoS
192.168.1.120,10.0.0.5,0,tcp,private,S0,64,0,418,336,0.93,0.96,0.01,255,5,0,0,0,0,DoS
198.51.100.16,10.0.0.5,0,tcp,private,RSTO,7,0,348,288,0.97,0.93,0.02,255,3,0,0,0,0,DoS
192.168.1.138,10.0.0.5,0,icmp,api,S0,12,0,363,413,0.93,0.92,0.02,255,7,0,0,0,0,DoS
198.51.100.27,10.0.0.5,0,tcp,api,S0,19,0,323,183,0.96,0.95,0.0,255,9,0,0,0,0,DoS
198.51.100.20,10.0.0.5,0,icmp,eco_i,S0,40,0,403,236,0.92,0.93,0.04,255,5,0,0,0,0,DoS
10.10.5.35,10.0.0.5,31,tcp,ssl,SF,724,4522,13,6,0.0,0.88,0.04,21,41,1,0,0,0,Normal
192.168.1.133,10.0.0.5,0,tcp,api,REJ,42,0,280,303,0.9,0.94,0.02,255,9,0,0,0,0,DoS
192.168.1.51,10.0.0.5,22,tcp,http,SF,2577,10916,7,13,0.0,0.9,0.07,39,53,1,0,0,0,Normal
192.168.1.131,10.0.0.5,0,tcp,eco_i,S0,23,0,313,326,0.92,0.99,0.02,255,2,0,0,0,0,DoS
192.168.1.40,10.0.0.5,36,tcp,api,SF,2821,706,4,14,0.0,0.98,0.0,52,90,1,0,0,0,Normal
192.168.1.136,10.0.0.5,0,icmp,private,RSTO,55,0,399,218,0.96,0.94,0.0,255,11,0,0,0,0,DoS
192.168.1.123,10.0.0.5,0,tcp,http,S0,57,0,494,494,0.93,0.94,0.02,255,5,0,0,0,0,DoS
198.51.100.14,10.0.0.5,0,tcp,http,RSTO,47,0,220,240,0.9,0.98,0.03,255,2,0,0,0,0,DoS
192.168.1.102,10.0.0.5,0,tcp,private,S0,53,0,420,241,0.95,0.98,0.03,255,9,0,0,0,0,DoS
198.51.100.29,10.0.0.5,0,tcp,private,S0,24,0,458,405,0.88,1.0,0.02,255,3,0,0,0,0,DoS
192.168.1.132,10.0.0.5,0,tcp,private,S0,56,0,439,380,0.92,0.94,0.04,255,5,0,0,0,0,DoS
192.168.1.130,10.0.0.5,0,icmp,private,RSTO,45,0,339,155,0.89,0.93,0.01,255,1,0,0,0,0,DoS
192.168.1.101,10.0.0.5,0,icmp,http,S0,40,0,395,305,0.9,0.95,0.02,255,13,0,0,0,0,DoS
192.168.1.19,10.0.0.5,35,tcp,smtp,SF,243,7685,12,10,0.0,0.99,0.08,14,38,1,0,0,0,Normal
172.16.1.16,10.0.0.5,11,tcp,api,SF,2169,6010,10,13,0.0,0.96,0.06,15,49,1,0,0,0,Normal
192.168.1.107,10.0.0.5,0,tcp,eco_i,S0,24,0,192,314,0.99,0.94,0.01,255,13,0,0,0,0,DoS
192.168.1.131,10.0.0.5,0,icmp,private,S0,46,0,318,343,0.89,0.97,0.03,255,6,0,0,0,0,DoS
10.10.5.15,10.0.0.5,42,tcp,domain,SF,5094,9932,12,3,0.0,0.93,0.02,26,72,0,0,0,0,Normal
192.168.1.135,10.0.0.5,0,tcp,http,S0,27,0,480,457,0.96,0.98,0.03,255,4,0,0,0,0,DoS
10.10.5.10,10.0.0.5,0,tcp,api,SF,4476,1880,10,9,0.0,0.99,0.07,44,28,1,0,0,0,Normal
192.168.1.135,10.0.0.5,0,tcp,eco_i,S0,25,0,212,442,0.92,0.96,0.04,255,9,0,0,0,0,DoS
192.168.1.105,10.0.0.5,0,tcp,http,RSTO,38,0,285,423,0.88,0.94,0.0,255,4,0,0,0,0,DoS
192.168.1.107,10.0.0.5,0,icmp,eco_i,S0,10,0,505,400,1.0,0.98,0.01,255,2,0,0,0,0,DoS
192.168.1.127,10.0.0.5,0,tcp,http,S0,63,0,272,312,0.97,0.96,0.0,255,2,0,0,0,0,DoS
192.168.1.126,10.0.0.5,0,tcp,http,REJ,31,0,355,414,0.9,0.96,0.01,255,14,0,0,0,0,DoS
198.51.100.27,10.0.0.5,0,icmp,eco_i,S0,44,0,459,468,0.89,0.94,0.01,255,2,0,0,0,0,DoS
198.51.100.12,10.0.0.5,0,icmp,private,S0,1,0,265,234,0.88,0.95,0.01,255,13,0,0,0,0,DoS
192.168.1.133,10.0.0.5,0,tcp,private,S0,6,0,324,156,0.97,0.92,0.01,255,11,0,0,0,0,DoS
172.16.1.47,10.0.0.5,40,icmp,ftp_data,SF,181,7317,12,12,0.0,0.96,0.1,6,53,1,0,0,0,Normal
192.168.1.136,10.0.0.5,0,icmp,api,RSTO,46,0,383,200,0.94,0.95,0.01,255,15,0,0,0,0,DoS
10.10.5.20,10.0.0.5,2,tcp,domain,SF,4317,12886,7,6,0.0,0.95,0.01,36,88,0,0,0,0,Normal
192.168.1.135,10.0.0.5,0,tcp,private,REJ,5,0,191,203,0.92,0.99,0.01,255,5,0,0,0,0,DoS
192.168.1.108,10.0.0.5,0,icmp,api,RSTO,22,0,361,166,0.98,1.0,0.01,255,12,0,0,0,0,DoS
192.168.1.105,10.0.0.5,0,icmp,api,S0,27,0,403,205,0.93,0.92,0.03,255,14,0,0,0,0,DoS
192.168.1.104,10.0.0.5,0,tcp,private,REJ,50,0,450,369,0.94,0.98,0.03,255,12,0,0,0,0,DoS
192.168.1.138,10.0.0.5,0,tcp,api,S0,57,0,306,208,0.89,0.92,0.03,255,15,0,0,0,0,DoS
192.168.1.30,10.0.0.5,40,tcp,http,SF,5042,7395,9,8,0.0,0.91,0.01,42,48,1,0,0,0,Normal
198.51.100.21,10.0.0.5,0,icmp,eco_i,S0,23,0,317,492,0.98,0.99,0.0,255,2,0,0,0,0,DoS
192.168.1.106,10.0.0.5,0,icmp,http,S0,10,0,504,464,0.9,0.96,0.02,255,10,0,0,0,0,DoS
192.168.1.138,10.0.0.5,0,tcp,http,REJ,18,0,402,210,0.94,0.99,0.01,255,2,0,0,0,0,DoS
192.168.1.137,10.0.0.5,0,tcp,api,S0,49,0,296,299,0.99,0.96,0.01,255,10,0,0,0,0,DoS
192.168.1.129,10.0.0.5,0,icmp,eco_i,RSTO,55,0,285,440,0.91,0.94,0.04,255,8,0,0,0,0,DoS
172.16.1.18,10.0.0.5,43,udp,private,SF,4416,921,10,9,0.0,0.97,0.01,36,93,0,0,0,0,Normal
198.51.100.29,10.0.0.5,0,tcp,api,S0,32,0,183,247,0.93,0.95,0.03,255,13,0,0,0,0,DoS
192.168.1.107,10.0.0.5,0,icmp,private,RSTO,60,0,246,385,0.96,0.97,0.01,255,4,0,0,0,0,DoS
198.51.100.33,10.0.0.5,0,tcp,http,REJ,63,0,231,253,0.93,0.96,0.01,255,8,0,0,0,0,DoS
192.168.1.25,10.0.0.5,27,udp,ftp_data,SF,5647,3417,8,6,0.0,0.85,0.05,43,75,1,0,0,0,Normal
198.51.100.32,10.0.0.5,0,tcp,http,S0,11,0,492,212,0.89,0.98,0.02,255,4,0,0,0,0,DoS
198.51.100.25,10.0.0.5,0,tcp,http,S0,11,0,441,354,0.89,0.98,0.02,255,14,0,0,0,0,DoS
192.168.1.137,10.0.0.5,0,icmp,private,RSTO,51,0,359,178,0.94,0.97,0.02,255,1,0,0,0,0,DoS
198.51.100.23,10.0.0.5,0,tcp,private,RSTO,0,0,238,425,0.97,0.95,0.02,255,1,0,0,0,0,DoS
192.168.1.123,10.0.0.5,0,icmp,api,S0,39,0,231,465,0.89,0.93,0.03,255,8,0,0,0,0,DoS
192.168.1.129,10.0.0.5,0,tcp,eco_i,REJ,9,0,487,211,0.91,0.93,0.03,255,13,0,0,0,0,DoS
172.16.1.17,10.0.0.5,22,icmp,private,SF,1823,609,13,4,0.0,0.92,0.05,9,44,0,0,0,0,Normal
192.168.1.118,10.0.0.5,0,icmp,api,REJ,24,0,507,227,0.9,0.93,0.03,255,11,0,0,0,0,DoS
192.168.1.112,10.0.0.5,0,icmp,private,S0,2,0,412,330,0.89,0.94,0.01,255,10,0,0,0,0,DoS
192.168.1.126,10.0.0.5,0,tcp,private,S0,48,0,215,381,0.97,0.97,0.02,255,7,0,0,0,0,DoS
192.168.1.115,10.0.0.5,0,tcp,eco_i,REJ,61,0,335,478,0.97,0.95,0.04,255,9,0,0,0,0,DoS
192.168.1.126,10.0.0.5,0,icmp,http,REJ,7,0,387,410,0.93,0.98,0.02,255,6,0,0,0,0,DoS
192.168.1.119,10.0.0.5,0,icmp,api,RSTO,24,0,196,256,0.91,0.94,0.04,255,11,0,0,0,0,DoS
198.51.100.34,10.0.0.5,0,icmp,eco_i,S0,23,0,198,243,0.95,0.96,0.03,255,2,0,0,0,0,DoS
192.168.1.133,10.0.0.5,0,tcp,private,S0,58,0,197,262,0.88,0.99,0.01,255,14,0,0,0,0,DoS
198.51.100.22,10.0.0.5,0,icmp,private,REJ,61,0,288,235,1.0,0.96,0.02,255,11,0,0,0,0,DoS
192.168.1.135,10.0.0.5,0,tcp,eco_i,S0,10,0,509,363,0.99,0.98,0.0,255,11,0,0,0,0,DoS
172.16.1.26,10.0.0.5,9,tcp,ssl,SF,1405,10758,3,6,0.0,0.96,0.01,9,90,1,0,0,0,Normal
172.16.1.31,10.0.0.5,20,tcp,smtp,SF,4254,6446,9,1,0.0,0.87,0.07,19,21,1,0,0,0,Normal
192.168.1.106,10.0.0.5,0,icmp,private,S0,19,0,189,383,0.98,0.93,0.04,255,5,0,0,0,0,DoS
192.168.1.138,10.0.0.5,0,tcp,private,RSTO,30,0,299,492,0.97,0.94,0.0,255,10,0,0,0,0,DoS
172.16.1.26,10.0.0.5,34,tcp,api,SF,1148,8294,5,8,0.0,0.9,0.09,7,61,1,0,0,0,Normal
192.168.1.110,10.0.0.5,0,icmp,private,S0,48,0,258,455,0.95,0.96,0.04,255,13,0,0,0,0,DoS
198.51.100.23,10.0.0.5,0,tcp,api,REJ,34,0,199,197,0.95,1.0,0.03,255,9,0,0,0,0,DoS
192.168.1.116,10.0.0.5,0,tcp,http,S0,54,0,299,347,0.91,0.96,0.01,255,1,0,0,0,0,DoS
192.168.1.54,10.0.0.5,28,udp,smtp,SF,789,6902,10,13,0.0,0.94,0.07,23,88,1,0,0,0,Normal
192.168.1.106,10.0.0.5,0,tcp,http,S0,13,0,467,457,0.96,0.96,0.0,255,12,0,0,0,0,DoS
172.16.1.19,10.0.0.5,26,tcp,ftp_data,SF,3265,12800,15,15,0.0,0.86,0.02,24,42,1,0,0,0,Normal
198.51.100.22,10.0.0.5,0,icmp,private,S0,32,0,393,407,0.9,0.97,0.03,255,3,0,0,0,0,DoS
192.168.1.115,10.0.0.5,0,tcp,eco_i,REJ,1,0,188,414,0.94,1.0,0.0,255,13,0,0,0,0,DoS
198.51.100.20,10.0.0.5,0,icmp,api,REJ,48,0,254,473,0.89,0.97,0.0,255,9,0,0,0,0,DoS
192.168.1.133,10.0.0.5,0,tcp,eco_i,S0,37,0,227,278,0.96,0.94,0.04,255,14,0,0,0,0,DoS
198.51.100.15,10.0.0.5,0,icmp,eco_i,RSTO,12,0,271,427,0.94,0.99,0.01,255,4,0,0,0,0,DoS
198.51.100.29,10.0.0.5,0,icmp,private,S0,64,0,434,231,0.92,0.96,0.03,255,5,0,0,0,0,DoS
10.10.5.32,10.0.0.5,0,tcp,ssl,SF,209,13198,3,12,0.0,0.93,0.02,46,43,1,0,0,0,Normal
172.16.1.36,10.0.0.5,26,icmp,domain,SF,641,4065,15,5,0.0,0.86,0.03,60,91,0,0,0,0,Normal
198.51.100.12,10.0.0.5,0,tcp,eco_i,S0,36,0,496,278,0.93,0.94,0.01,255,12,0,0,0,0,DoS
198.51.100.33,10.0.0.5,0,tcp,http,REJ,46,0,290,490,0.93,0.98,0.01,255,13,0,0,0,0,DoS
192.168.1.15,10.0.0.5,44,udp,ftp_data,SF,3605,14172,15,11,0.0,0.95,0.06,27,90,1,0,0,0,Normal
192.168.1.121,10.0.0.5,0,tcp,api,REJ,21,0,285,315,1.0,0.95,0.01,255,5,0,0,0,0,DoS
192.168.1.124,10.0.0.5,0,icmp,private,S0,32,0,376,346,0.91,0.97,0.01,255,11,0,0,0,0,DoS
192.168.1.49,10.0.0.5,35,tcp,api,SF,4389,841,5,9,0.0,0.85,0.08,15,89,1,0,0,0,Normal
192.168.1.133,10.0.0.5,0,icmp,eco_i,S0,52,0,490,313,0.99,0.94,0.01,255,6,0,0,0,0,DoS
198.51.100.29,10.0.0.5,0,tcp,eco_i,REJ,21,0,431,379,0.91,0.97,0.02,255,2,0,0,0,0,DoS
198.51.100.34,10.0.0.5,0,icmp,private,S0,21,0,365,413,0.96,1.0,0.0,255,15,0,0,0,0,DoS
198.51.100.34,10.0.0.5,0,icmp,api,S0,26,0,346,307,0.9,0.95,0.03,255,2,0,0,0,0,DoS
198.51.100.26,10.0.0.5,0,tcp,http,S0,25,0,205,154,0.98,0.93,0.02,255,9,0,0,0,0,DoS
192.168.1.126,10.0.0.5,0,icmp,api,RSTO,13,0,405,438,0.96,0.97,0.02,255,7,0,0,0,0,DoS
198.51.100.20,10.0.0.5,0,icmp,eco_i,RSTO,64,0,186,462,0.93,0.98,0.02,255,5,0,0,0,0,DoS
198.51.100.18,10.0.0.5,0,tcp,http,S0,9,0,299,317,0.89,0.97,0.03,255,11,0,0,0,0,DoS
192.168.1.125,10.0.0.5,0,tcp,eco_i,S0,53,0,464,310,0.92,0.92,0.03,255,7,0,0,0,0,DoS
192.168.1.100,10.0.0.5,0,tcp,private,REJ,42,0,460,299,0.95,0.99,0.03,255,9,0,0,0,0,DoS
192.168.1.112,10.0.0.5,0,tcp,eco_i,S0,59,0,368,234,0.99,0.93,0.04,255,15,0,0,0,0,DoS
198.51.100.19,10.0.0.5,0,tcp,http,REJ,53,0,208,337,0.99,0.95,0.02,255,15,0,0,0,0,DoS
192.168.1.127,10.0.0.5,0,icmp,eco_i,RSTO,8,0,391,200,0.96,0.98,0.02,255,15,0,0,0,0,DoS
198.51.100.20,10.0.0.5,0,icmp,private,RSTO,62,0,460,211,0.94,0.95,0.0,255,9,0,0,0,0,DoS
198.51.100.10,10.0.0.5,0,tcp,api,S0,36,0,186,278,0.9,0.98,0.03,255,6,0,0,0,0,DoS
10.10.5.39,10.0.0.5,5,tcp,smtp,SF,3876,14454,15,9,0.0,0.92,0.09,57,37,1,0,0,0,Normal
192.168.1.138,10.0.0.5,0,tcp,api,S0,9,0,213,502,0.92,0.98,0.02,255,12,0,0,0,0,DoS
198.51.100.19,10.0.0.5,0,icmp,eco_i,S0,25,0,331,318,0.98,0.95,0.01,255,7,0,0,0,0,DoS
192.168.1.119,10.0.0.5,0,tcp,api,S0,12,0,330,286,0.91,0.96,0.01,255,14,0,0,0,0,DoS
192.168.1.122,10.0.0.5,0,tcp,eco_i,S0,32,0,431,437,0.92,0.98,0.01,255,8,0,0,0,0,DoS
198.51.100.34,10.0.0.5,0,tcp,http,RSTO,10,0,254,445,0.9,0.99,0.01,255,8,0,0,0,0,DoS
192.168.1.118,10.0.0.5,0,tcp,private,S0,0,0,402,303,0.91,0.97,0.03,255,9,0,0,0,0,DoS
192.168.1.102,10.0.0.5,0,tcp,private,S0,51,0,431,427,0.95,0.96,0.01,255,6,0,0,0,0,DoS
198.51.100.28,10.0.0.5,0,tcp,http,S0,49,0,291,289,0.9,0.94,0.04,255,7,0,0,0,0,DoS
192.168.1.27,10.0.0.5,17,icmp,smtp,SF,4646,16502,13,4,0.0,0.99,0.04,30,60,1,0,0,0,Normal
192.168.1.111,10.0.0.5,0,tcp,api,RSTO,53,0,492,232,0.98,0.98,0.0,255,15,0,0,0,0,DoS
192.168.1.138,10.0.0.5,0,icmp,eco_i,S0,11,0,361,489,0.9,0.97,0.03,255,15,0,0,0,0,DoS
192.168.1.120,10.0.0.5,0,tcp,api,S0,0,0,272,154,0.92,0.93,0.04,255,5,0,0,0,0,DoS
192.168.1.109,10.0.0.5,0,icmp,http,REJ,64,0,354,182,0.95,0.99,0.02,255,6,0,0,0,0,DoS
192.168.1.114,10.0.0.5,0,icmp,private,REJ,8,0,297,311,0.92,0.99,0.03,255,12,0,0,0,0,DoS
192.168.1.39,10.0.0.5,36,udp,api,SF,961,7827,12,3,0.0,0.96,0.09,36,92,1,0,0,0,Normal
192.168.1.103,10.0.0.5,0,icmp,private,S0,43,0,397,154,0.99,0.94,0.02,255,10,0,0,0,0,DoS
192.168.1.129,10.0.0.5,0,tcp,private,RSTO,23,0,398,481,0.99,0.95,0.0,255,2,0,0,0,0,DoS
198.51.100.30,10.0.0.5,0,icmp,api,S0,24,0,273,303,0.91,0.95,0.0,255,15,0,0,0,0,DoS
192.168.1.114,10.0.0.5,0,tcp,http,S0,6,0,299,500,0.99,0.97,0.03,255,3,0,0,0,0,DoS
192.168.1.117,10.0.0.5,0,icmp,api,RSTO,25,0,333,314,0.95,0.93,0.0,255,6,0,0,0,0,DoS
198.51.100.12,10.0.0.5,0,tcp,private,S0,34,0,405,342,0.95,0.98,0.04,255,15,0,0,0,0,DoS
192.168.1.137,10.0.0.5,0,tcp,private,REJ,18,0,273,477,0.98,0.97,0.03,255,15,0,0,0,0,DoS
198.51.100.18,10.0.0.5,0,tcp,api,RSTO,17,0,279,157,0.94,0.93,0.02,255,6,0,0,0,0,DoS
172.16.1.40,10.0.0.5,33,tcp,http,SF,5636,14906,5,9,0.0,0.87,0.07,32,48,1,0,0,0,Normal
198.51.100.14,10.0.0.5,0,icmp,eco_i,RSTO,54,0,290,376,0.89,0.95,0.01,255,11,0,0,0,0,DoS
198.51.100.33,10.0.0.5,0,tcp,eco_i,RSTO,29,0,240,306,0.89,0.96,0.03,255,14,0,0,0,0,DoS
198.51.100.11,10.0.0.5,0,tcp,eco_i,S0,62,0,498,315,0.98,0.99,0.02,255,3,0,0,0,0,DoS
172.16.1.44,10.0.0.5,17,tcp,ssl,SF,2835,827,1,14,0.0,0.87,0.03,16,86,1,0,0,0,Normal
198.51.100.27,10.0.0.5,0,icmp,http,REJ,34,0,474,152,0.95,0.99,0.01,255,8,0,0,0,0,DoS
192.168.1.106,10.0.0.5,0,tcp,private,S0,25,0,234,381,0.9,0.96,0.02,255,2,0,0,0,0,DoS
198.51.100.11,10.0.0.5,0,icmp,api,REJ,58,0,416,171,0.99,0.97,0.04,255,11,0,0,0,0,DoS
198.51.100.21,10.0.0.5,0,tcp,api,RSTO,45,0,500,192,0.99,0.96,0.03,255,4,0,0,0,0,DoS
198.51.100.15,10.0.0.5,0,tcp,api,REJ,35,0,457,497,0.9,0.97,0.01,255,7,0,0,0,0,DoS
198.51.100.14,10.0.0.5,0,tcp,private,REJ,63,0,421,252,0.9,0.99,0.03,255,11,0,0,0,0,DoS
198.51.100.15,10.0.0.5,0,tcp,private,RSTO,14,0,180,339,0.92,0.95,0.02,255,7,0,0,0,0,DoS
192.168.1.106,10.0.0.5,0,icmp,eco_i,S0,18,0,262,193,0.97,0.97,0.01,255,9,0,0,0,0,DoS
198.51.100.15,10.0.0.5,0,icmp,eco_i,S0,36,0,205,261,0.94,0.98,0.01,255,10,0,0,0,0,DoS
198.51.100.25,10.0.0.5,0,icmp,http,S0,18,0,495,320,0.9,0.93,0.03,255,8,0,0,0,0,DoS
192.168.1.116,10.0.0.5,0,tcp,private,S0,22,0,455,224,0.98,0.92,0.04,255,15,0,0,0,0,DoS
198.51.100.30,10.0.0.5,0,tcp,api,RSTO,31,0,378,323,1.0,0.95,0.03,255,12,0,0,0,0,DoS
192.168.1.104,10.0.0.5,0,tcp,api,REJ,2,0,347,368,0.98,0.96,0.02,255,11,0,0,0,0,DoS
192.168.1.139,10.0.0.5,0,icmp,eco_i,S0,15,0,212,298,0.98,0.94,0.04,255,15,0,0,0,0,DoS
198.51.100.24,10.0.0.5,0,icmp,eco_i,S0,58,0,195,360,0.92,0.92,0.03,255,15,0,0,0,0,DoS
198.51.100.27,10.0.0.5,0,tcp,api,S0,22,0,431,500,0.91,0.95,0.03,255,15,0,0,0,0,DoS
198.51.100.11,10.0.0.5,0,icmp,private,S0,51,0,393,283,0.91,0.95,0.01,255,11,0,0,0,0,DoS
192.168.1.28,10.0.0.5,31,tcp,ssl,SF,1062,8821,3,6,0.0,0.91,0.09,14,97,1,0,0,0,Normal
172.16.1.20,10.0.0.5,39,tcp,http,SF,941,2205,13,15,0.0,0.91,0.09,20,84,1,0,0,0,Normal
192.168.1.110,10.0.0.5,0,tcp,http,RSTO,12,0,264,246,0.93,0.94,0.03,255,2,0,0,0,0,DoS
192.168.1.108,10.0.0.5,0,tcp,http,S0,16,0,370,300,0.97,0.98,0.01,255,9,0,0,0,0,DoS
192.168.1.130,10.0.0.5,0,tcp,private,S0,33,0,224,153,0.9,0.93,0.0,255,6,0,0,0,0,DoS
192.168.1.113,10.0.0.5,0,icmp,private,RSTO,14,0,316,265,0.89,0.93,0.03,255,6,0,0,0,0,DoS
192.168.1.106,10.0.0.5,0,tcp,api,RSTO,60,0,258,228,1.0,0.99,0.03,255,2,0,0,0,0,DoS
192.168.1.51,10.0.0.5,6,udp,smtp,SF,1445,15978,14,6,0.0,0.99,0.06,28,61,1,0,0,0,Normal
192.168.1.122,10.0.0.5,0,tcp,http,S0,11,0,290,410,0.97,0.96,0.02,255,10,0,0,0,0,DoS
198.51.100.26,10.0.0.5,0,icmp,http,RSTO,58,0,393,205,0.94,0.97,0.01,255,12,0,0,0,0,DoS
192.168.1.118,10.0.0.5,0,icmp,http,REJ,53,0,238,169,0.95,0.95,0.02,255,9,0,0,0,0,DoS
198.51.100.34,10.0.0.5,0,tcp,http,S0,9,0,248,353,0.9,0.93,0.02,255,6,0,0,0,0,DoS
192.168.1.19,10.0.0.5,26,tcp,ssl,SF,3364,8377,7,9,0.0,0.97,0.05,11,51,1,0,0,0,Normal
192.168.1.131,10.0.0.5,0,icmp,http,REJ,11,0,282,224,0.9,0.97,0.01,255,10,0,0,0,0,DoS
172.16.1.31,10.0.0.5,11,tcp,http,SF,2053,17582,5,10,0.0,0.91,0.02,35,15,1,0,0,0,Normal
192.168.1.125,10.0.0.5,0,tcp,private,RSTO,34,0,247,229,0.95,0.94,0.03,255,14,0,0,0,0,DoS
192.168.1.122,10.0.0.5,0,tcp,http,RSTO,24,0,430,327,0.9,0.92,0.02,255,8,0,0,0,0,DoS
198.51.100.15,10.0.0.5,0,tcp,http,S0,31,0,261,460,0.91,1.0,0.02,255,3,0,0,0,0,DoS
192.168.1.101,10.0.0.5,0,tcp,private,REJ,35,0,448,412,0.9,0.92,0.03,255,3,0,0,0,0,DoS
198.51.100.20,10.0.0.5,0,tcp,eco_i,S0,21,0,188,491,0.89,0.96,0.03,255,12,0,0,0,0,DoS
198.51.100.21,10.0.0.5,0,icmp,private,REJ,58,0,206,157,0.99,0.98,0.0,255,5,0,0,0,0,DoS
192.168.1.101,10.0.0.5,0,tcp,api,REJ,0,0,274,446,0.98,0.97,0.02,255,12,0,0,0,0,DoS
10.10.5.34,10.0.0.5,27,udp,ftp_data,SF,5531,11049,9,10,0.0,0.94,0.09,43,95,1,0,0,0,Normal
