src_ip,dst_ip,duration,protocol_type,service,flag,src_bytes,dst_bytes,count,srv_count,serror_rate,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,logged_in,num_failed_logins,root_shell,num_compromised,label
192.168.1.13,10.0.0.15,44,tcp,api,SF,4518,790,6,4,0.0,0.86,0.08,11,22,1,0,0,0,Normal
192.168.1.202,10.0.0.1,3,udp,other,RSTO,99,0,89,1,0.54,0.19,0.78,150,5,0,0,0,0,Probe
192.168.1.52,10.0.0.8,28,udp,http,SF,1557,11483,4,10,0.0,0.94,0.06,38,80,1,0,0,0,Normal
10.10.5.29,10.0.0.50,13,tcp,api,SF,1823,11117,13,15,0.0,0.9,0.03,41,47,1,0,0,0,Normal
10.10.5.12,10.0.0.60,6,tcp,smtp,SF,1714,8604,10,10,0.0,0.94,0.06,17,88,1,0,0,0,Normal
192.168.1.205,10.0.0.1,4,udp,telnet,RSTR,16,0,148,1,0.25,0.08,0.96,254,1,0,0,0,0,Probe
192.168.1.201,10.0.0.5,0,udp,private,REJ,57,0,108,4,0.45,0.03,0.85,134,1,0,0,0,0,Probe
192.168.1.202,10.0.0.15,4,tcp,telnet,RSTR,59,0,107,3,0.49,0.16,0.78,183,4,0,0,0,0,Probe
192.168.1.201,10.0.0.15,4,udp,finger,RSTO,6,0,51,2,0.45,0.11,0.77,196,6,0,0,0,0,Probe
198.51.100.89,10.0.0.5,0,icmp,other,RSTR,66,0,159,2,0.44,0.09,0.79,134,6,0,0,0,0,Probe
192.168.1.205,10.0.0.60,1,udp,eco_i,REJ,81,0,101,2,0.24,0.25,0.85,228,3,0,0,0,0,Probe
172.16.0.99,10.0.0.50,4,tcp,eco_i,SH,85,0,125,2,0.38,0.03,0.81,147,7,0,0,0,0,Probe
192.168.1.202,10.0.0.50,0,udp,telnet,REJ,23,0,169,2,0.2,0.09,0.65,148,5,0,0,0,0,Probe
203.0.113.44,10.0.0.12,2,udp,other,RSTR,29,0,90,3,0.57,0.11,0.85,174,4,0,0,0,0,Probe
192.168.1.205,10.0.0.12,1,icmp,domain,RSTR,27,0,65,4,0.5,0.22,0.66,183,8,0,0,0,0,Probe
192.168.1.201,10.0.0.50,1,udp,domain,SH,81,0,119,3,0.22,0.07,0.74,248,5,0,0,0,0,Probe
172.16.1.44,10.0.0.8,10,tcp,api,SF,2606,8425,12,7,0.0,0.93,0.1,44,29,1,0,0,0,Normal
192.168.1.201,10.0.0.15,0,tcp,telnet,REJ,17,0,169,1,0.2,0.01,0.73,250,1,0,0,0,0,Probe
198.51.100.89,10.0.0.15,1,tcp,other,REJ,96,0,80,4,0.35,0.13,0.69,186,8,0,0,0,0,Probe
10.10.5.15,10.0.0.1,14,tcp,domain,SF,1516,17953,3,10,0.0,0.93,0.0,23,63,0,0,0,0,Normal
192.168.1.205,10.0.0.15,3,tcp,domain,SH,69,0,89,1,0.28,0.04,0.7,201,7,0,0,0,0,Probe
10.10.5.14,10.0.0.22,18,udp,http,SF,3783,7847,10,14,0.0,0.97,0.08,52,73,1,0,0,0,Normal
203.0.113.44,10.0.0.50,4,icmp,domain,RSTO,0,0,104,2,0.46,0.09,0.89,185,8,0,0,0,0,Probe
172.16.0.99,10.0.0.12,4,udp,domain,REJ,20,0,110,1,0.59,0.22,0.74,137,8,0,0,0,0,Probe
192.168.1.205,10.0.0.22,2,icmp,finger,RSTR,72,0,50,3,0.33,0.08,0.67,194,1,0,0,0,0,Probe
192.168.1.201,10.0.0.1,3,udp,private,RSTO,61,0,176,3,0.16,0.21,0.93,208,8,0,0,0,0,Probe
192.168.1.202,10.0.0.15,1,icmp,telnet,RSTR,25,0,164,3,0.17,0.22,0.76,133,2,0,0,0,0,Probe
203.0.113.44,10.0.0.50,1,udp,ssh,RSTR,70,0,152,1,0.28,0.06,0.91,247,6,0,0,0,0,Probe
10.10.5.13,10.0.0.12,18,tcp,ftp_data,SF,4593,10472,14,6,0.0,0.96,0.08,8,99,1,0,0,0,Normal
192.168.1.201,10.0.0.50,2,tcp,telnet,SH,8,0,113,3,0.18,0.15,0.9,148,8,0,0,0,0,Probe
172.16.0.99,10.0.0.12,2,tcp,eco_i,RSTO,120,0,73,4,0.48,0.18,0.76,130,4,0,0,0,0,Probe
192.168.1.202,10.0.0.1,2,udp,eco_i,SH,39,0,84,2,0.48,0.12,0.99,216,3,0,0,0,0,Probe
198.51.100.89,10.0.0.15,0,tcp,telnet,RSTO,45,0,156,1,0.22,0.19,0.77,134,6,0,0,0,0,Probe
192.168.1.22,10.0.0.8,6,icmp,smtp,SF,2866,2809,15,9,0.0,0.89,0.07,36,60,1,0,0,0,Normal
198.51.100.89,10.0.0.12,3,tcp,domain,RSTR,14,0,141,2,0.22,0.01,0.78,219,4,0,0,0,0,Probe
172.16.1.34,10.0.0.60,3,udp,smtp,SF,611,15317,13,10,0.0,0.98,0.07,29,86,1,0,0,0,Normal
192.168.1.202,10.0.0.1,1,icmp,private,RSTR,12,0,141,2,0.52,0.12,0.87,249,8,0,0,0,0,Probe
192.168.1.202,10.0.0.50,0,tcp,ssh,REJ,42,0,179,2,0.5,0.17,0.92,148,5,0,0,0,0,Probe
203.0.113.44,10.0.0.50,2,icmp,private,RSTR,67,0,142,3,0.53,0.2,0.94,238,7,0,0,0,0,Probe
192.168.1.21,10.0.0.15,23,tcp,ftp_data,SF,2302,15366,3,10,0.0,0.87,0.02,40,56,1,0,0,0,Normal
172.16.1.40,10.0.0.1,32,tcp,api,SF,3281,13138,7,8,0.0,0.96,0.02,43,56,1,0,0,0,Normal
192.168.1.202,10.0.0.1,0,tcp,ssh,SH,38,0,156,1,0.37,0.19,0.69,149,4,0,0,0,0,Probe
10.10.5.28,10.0.0.1,27,tcp,http,SF,795,8414,7,7,0.0,0.87,0.05,47,44,1,0,0,0,Normal
10.10.5.12,10.0.0.5,21,tcp,ftp_data,SF,2886,4673,9,9,0.0,0.97,0.07,54,41,1,0,0,0,Normal
192.168.1.28,10.0.0.22,0,icmp,domain,SF,1943,11305,1,9,0.0,0.87,0.07,14,38,0,0,0,0,Normal
198.51.100.89,10.0.0.5,0,tcp,finger,SH,60,0,143,3,0.19,0.19,0.67,186,1,0,0,0,0,Probe
192.168.1.201,10.0.0.1,0,udp,other,SH,79,0,67,1,0.22,0.14,0.92,168,8,0,0,0,0,Probe
10.10.5.35,10.0.0.1,32,tcp,ssl,SF,2333,3061,10,12,0.0,0.94,0.0,37,62,1,0,0,0,Normal
203.0.113.44,10.0.0.12,0,icmp,other,RSTR,23,0,164,1,0.33,0.21,0.91,219,3,0,0,0,0,Probe
192.168.1.205,10.0.0.8,2,icmp,finger,REJ,51,0,141,4,0.47,0.18,0.97,185,8,0,0,0,0,Probe
192.168.1.57,10.0.0.22,33,udp,http,SF,2130,5245,10,10,0.0,0.87,0.06,58,27,1,0,0,0,Normal
198.51.100.89,10.0.0.8,4,udp,other,RSTO,49,0,140,2,0.3,0.14,0.79,194,2,0,0,0,0,Probe
192.168.1.201,10.0.0.12,3,tcp,domain,RSTO,105,0,161,4,0.18,0.22,0.68,173,3,0,0,0,0,Probe
192.168.1.201,10.0.0.5,1,udp,other,RSTR,111,0,171,3,0.56,0.21,0.85,187,7,0,0,0,0,Probe
172.16.1.26,10.0.0.60,0,udp,api,SF,3940,17119,13,9,0.0,0.93,0.08,28,85,1,0,0,0,Normal
172.16.1.40,10.0.0.5,4,tcp,ssl,SF,4839,10252,11,1,0.0,0.99,0.02,22,44,1,0,0,0,Normal
198.51.100.89,10.0.0.50,0,icmp,telnet,RSTO,41,0,73,4,0.19,0.16,0.74,177,1,0,0,0,0,Probe
172.16.1.29,10.0.0.5,16,tcp,smtp,SF,474,13461,5,5,0.0,0.88,0.07,60,47,1,0,0,0,Normal
172.16.0.99,10.0.0.8,0,tcp,finger,SH,40,0,120,1,0.52,0.16,0.83,190,1,0,0,0,0,Probe
203.0.113.44,10.0.0.50,0,icmp,other,RSTR,101,0,79,1,0.44,0.2,0.79,155,8,0,0,0,0,Probe
192.168.1.35,10.0.0.8,10,udp,http,SF,5206,1199,9,8,0.0,0.88,0.01,7,78,1,0,0,0,Normal
172.16.1.17,10.0.0.8,37,tcp,api,SF,5735,14627,10,10,0.0,0.96,0.02,11,91,1,0,0,0,Normal
172.16.0.99,10.0.0.12,1,tcp,finger,REJ,45,0,83,4,0.4,0.07,0.68,167,7,0,0,0,0,Probe
203.0.113.44,10.0.0.22,1,icmp,finger,RSTO,99,0,60,2,0.54,0.16,0.97,213,1,0,0,0,0,Probe
10.10.5.10,10.0.0.22,17,udp,ftp_data,SF,900,8666,5,4,0.0,0.97,0.06,24,92,1,0,0,0,Normal
192.168.1.14,10.0.0.12,33,icmp,http,SF,2761,9534,13,7,0.0,0.9,0.03,17,100,1,0,0,0,Normal
198.51.100.89,10.0.0.60,0,icmp,ssh,SH,47,0,82,1,0.59,0.02,0.78,187,4,0,0,0,0,Probe
172.16.0.99,10.0.0.15,4,udp,ssh,RSTO,96,0,180,4,0.29,0.09,0.72,122,1,0,0,0,0,Probe
172.16.1.41,10.0.0.8,1,icmp,ftp_data,SF,1226,4492,14,8,0.0,0.91,0.05,22,44,1,0,0,0,Normal
192.168.1.205,10.0.0.50,1,tcp,ssh,SH,62,0,126,3,0.57,0.07,0.87,232,1,0,0,0,0,Probe
198.51.100.89,10.0.0.12,1,udp,telnet,RSTO,84,0,119,4,0.46,0.12,0.79,222,4,0,0,0,0,Probe
10.10.5.26,10.0.0.8,37,tcp,http,SF,3817,12459,9,8,0.0,0.88,0.05,49,90,1,0,0,0,Normal
192.168.1.202,10.0.0.15,4,tcp,telnet,SH,91,0,134,4,0.33,0.19,0.84,225,8,0,0,0,0,Probe
192.168.1.201,10.0.0.1,3,tcp,private,RSTO,83,0,156,2,0.43,0.19,0.72,149,1,0,0,0,0,Probe
172.16.0.99,10.0.0.15,2,icmp,finger,RSTO,15,0,87,4,0.58,0.25,0.74,149,8,0,0,0,0,Probe
203.0.113.44,10.0.0.5,1,tcp,domain,RSTR,44,0,113,4,0.19,0.21,0.93,240,2,0,0,0,0,Probe
192.168.1.205,10.0.0.5,1,udp,other,SH,112,0,162,2,0.4,0.12,0.72,225,3,0,0,0,0,Probe
10.10.5.18,10.0.0.12,9,icmp,ssl,SF,3047,8117,10,12,0.0,0.97,0.01,50,98,1,0,0,0,Normal
10.10.5.24,10.0.0.12,26,tcp,smtp,SF,3282,9959,12,3,0.0,0.97,0.02,20,99,1,0,0,0,Normal
192.168.1.202,10.0.0.22,2,tcp,domain,SH,12,0,138,1,0.19,0.05,0.71,253,3,0,0,0,0,Probe
172.16.0.99,10.0.0.5,4,tcp,telnet,RSTR,80,0,144,3,0.38,0.15,0.98,185,2,0,0,0,0,Probe
192.168.1.201,10.0.0.22,2,tcp,other,SH,51,0,45,3,0.43,0.24,0.8,231,1,0,0,0,0,Probe
198.51.100.89,10.0.0.22,3,icmp,telnet,REJ,64,0,160,3,0.27,0.09,0.91,200,5,0,0,0,0,Probe
192.168.1.202,10.0.0.1,0,icmp,domain,RSTR,43,0,155,1,0.46,0.18,0.89,131,3,0,0,0,0,Probe
192.168.1.201,10.0.0.5,0,tcp,other,SH,22,0,74,2,0.26,0.11,0.65,194,8,0,0,0,0,Probe
192.168.1.205,10.0.0.5,2,udp,eco_i,SH,99,0,76,4,0.26,0.11,0.72,252,3,0,0,0,0,Probe
172.16.0.99,10.0.0.1,2,tcp,private,SH,92,0,48,4,0.27,0.24,0.68,128,6,0,0,0,0,Probe
192.168.1.202,10.0.0.8,3,tcp,private,RSTO,76,0,176,1,0.53,0.05,0.98,150,6,0,0,0,0,Probe
172.16.0.99,10.0.0.60,4,udp,finger,REJ,76,0,169,3,0.23,0.12,0.9,194,5,0,0,0,0,Probe
172.16.0.99,10.0.0.5,1,tcp,telnet,RSTO,112,0,75,3,0.26,0.1,0.86,162,1,0,0,0,0,Probe
192.168.1.202,10.0.0.15,1,icmp,eco_i,RSTO,113,0,99,4,0.34,0.25,0.92,255,6,0,0,0,0,Probe
192.168.1.21,10.0.0.15,19,tcp,http,SF,5772,11197,7,13,0.0,0.88,0.02,21,51,1,0,0,0,Normal
192.168.1.202,10.0.0.5,2,icmp,telnet,RSTO,31,0,151,1,0.31,0.13,0.72,247,2,0,0,0,0,Probe
192.168.1.201,10.0.0.5,0,icmp,telnet,REJ,99,0,107,4,0.43,0.1,1.0,253,6,0,0,0,0,Probe
192.168.1.201,10.0.0.1,0,icmp,eco_i,RSTO,47,0,88,4,0.59,0.18,0.84,162,3,0,0,0,0,Probe
198.51.100.89,10.0.0.12,1,udp,domain,SH,17,0,61,3,0.39,0.02,0.76,194,1,0,0,0,0,Probe
198.51.100.89,10.0.0.12,3,icmp,ssh,SH,77,0,68,3,0.55,0.02,0.82,241,1,0,0,0,0,Probe
198.51.100.89,10.0.0.1,3,icmp,private,SH,18,0,100,1,0.35,0.08,0.77,223,5,0,0,0,0,Probe
10.10.5.21,10.0.0.1,12,icmp,private,SF,1866,9974,4,7,0.0,0.94,0.07,28,83,0,0,0,0,Normal
198.51.100.89,10.0.0.8,0,udp,ssh,SH,15,0,86,4,0.36,0.02,0.73,180,7,0,0,0,0,Probe
172.16.1.10,10.0.0.60,45,icmp,smtp,SF,3897,17075,9,1,0.0,0.98,0.05,53,51,1,0,0,0,Normal
172.16.1.26,10.0.0.50,4,tcp,smtp,SF,2637,11960,12,1,0.0,0.99,0.04,56,53,1,0,0,0,Normal
192.168.1.23,10.0.0.5,40,tcp,smtp,SF,4202,8298,15,7,0.0,0.89,0.0,8,51,1,0,0,0,Normal
203.0.113.44,10.0.0.15,1,icmp,private,RSTO,49,0,179,2,0.58,0.14,0.76,218,2,0,0,0,0,Probe
203.0.113.44,10.0.0.5,4,tcp,domain,RSTO,17,0,159,1,0.16,0.25,0.76,255,3,0,0,0,0,Probe
172.16.1.35,10.0.0.50,38,udp,ssl,SF,3187,13968,5,13,0.0,0.92,0.09,47,55,1,0,0,0,Normal
203.0.113.44,10.0.0.8,4,tcp,eco_i,RSTR,15,0,136,3,0.37,0.04,0.68,207,3,0,0,0,0,Probe
192.168.1.205,10.0.0.15,4,udp,telnet,SH,12,0,126,2,0.27,0.13,0.86,132,2,0,0,0,0,Probe
172.16.0.99,10.0.0.50,0,icmp,other,RSTO,12,0,89,1,0.37,0.09,0.67,225,1,0,0,0,0,Probe
192.168.1.202,10.0.0.22,1,tcp,ssh,REJ,23,0,121,4,0.4,0.06,0.98,252,2,0,0,0,0,Probe
192.168.1.205,10.0.0.60,4,icmp,domain,RSTR,27,0,53,2,0.17,0.06,0.92,243,3,0,0,0,0,Probe
172.16.0.99,10.0.0.50,3,icmp,ssh,REJ,110,0,121,2,0.43,0.07,0.83,153,1,0,0,0,0,Probe
10.10.5.20,10.0.0.22,4,icmp,ssl,SF,661,17648,10,4,0.0,0.88,0.05,7,47,1,0,0,0,Normal
192.168.1.201,10.0.0.15,3,tcp,telnet,RSTO,7,0,111,2,0.4,0.1,0.81,212,5,0,0,0,0,Probe
172.16.0.99,10.0.0.5,2,tcp,private,REJ,6,0,141,1,0.16,0.17,0.84,123,6,0,0,0,0,Probe
192.168.1.205,10.0.0.15,4,icmp,ssh,SH,77,0,60,2,0.36,0.12,0.73,199,3,0,0,0,0,Probe
192.168.1.205,10.0.0.22,3,icmp,telnet,RSTR,6,0,120,1,0.34,0.09,0.69,179,7,0,0,0,0,Probe
172.16.0.99,10.0.0.5,4,icmp,domain,RSTO,4,0,98,1,0.2,0.01,0.94,161,2,0,0,0,0,Probe
192.168.1.201,10.0.0.5,3,icmp,domain,RSTO,4,0,107,2,0.52,0.19,0.92,207,5,0,0,0,0,Probe
192.168.1.16,10.0.0.60,16,tcp,api,SF,1860,6989,4,12,0.0,0.9,0.02,17,28,1,0,0,0,Normal
192.168.1.16,10.0.0.15,41,tcp,ftp_data,SF,4560,5847,12,6,0.0,0.99,0.08,6,87,1,0,0,0,Normal
192.168.1.202,10.0.0.12,4,udp,ssh,SH,40,0,66,4,0.39,0.11,1.0,134,7,0,0,0,0,Probe
172.16.0.99,10.0.0.8,3,tcp,eco_i,SH,11,0,142,3,0.43,0.02,0.85,178,7,0,0,0,0,Probe
192.168.1.205,10.0.0.22,1,tcp,eco_i,RSTR,5,0,143,3,0.52,0.07,0.84,206,1,0,0,0,0,Probe
198.51.100.89,10.0.0.15,0,tcp,private,REJ,5,0,119,2,0.17,0.09,0.98,176,8,0,0,0,0,Probe
192.168.1.35,10.0.0.60,14,udp,http,SF,4547,14179,15,15,0.0,0.86,0.07,19,100,1,0,0,0,Normal
192.168.1.201,10.0.0.12,2,tcp,domain,RSTR,26,0,180,1,0.54,0.2,0.69,138,4,0,0,0,0,Probe
192.168.1.201,10.0.0.22,3,icmp,other,RSTO,70,0,123,4,0.39,0.23,0.83,125,3,0,0,0,0,Probe
192.168.1.201,10.0.0.8,3,tcp,domain,RSTO,101,0,152,3,0.23,0.03,0.92,159,6,0,0,0,0,Probe
192.168.1.205,10.0.0.50,2,icmp,finger,SH,92,0,48,4,0.25,0.22,0.69,166,3,0,0,0,0,Probe
192.168.1.202,10.0.0.1,2,icmp,ssh,SH,42,0,89,1,0.33,0.06,0.78,231,7,0,0,0,0,Probe
192.168.1.202,10.0.0.1,2,udp,private,RSTO,94,0,61,3,0.28,0.03,0.66,253,8,0,0,0,0,Probe
198.51.100.89,10.0.0.8,4,tcp,private,REJ,22,0,144,3,0.49,0.24,0.95,208,1,0,0,0,0,Probe
172.16.0.99,10.0.0.1,1,tcp,ssh,RSTO,86,0,116,2,0.32,0.08,0.79,173,7,0,0,0,0,Probe
192.168.1.201,10.0.0.1,1,tcp,domain,SH,4,0,164,4,0.5,0.09,0.99,224,8,0,0,0,0,Probe
192.168.1.201,10.0.0.12,3,tcp,finger,SH,58,0,147,3,0.59,0.05,0.68,236,7,0,0,0,0,Probe
10.10.5.38,10.0.0.22,21,icmp,ssl,SF,1648,1230,11,4,0.0,0.91,0.03,55,29,1,0,0,0,Normal
192.168.1.201,10.0.0.15,1,icmp,ssh,SH,110,0,123,3,0.28,0.02,0.81,149,2,0,0,0,0,Probe
203.0.113.44,10.0.0.12,0,icmp,eco_i,SH,26,0,42,3,0.45,0.1,0.68,136,6,0,0,0,0,Probe
192.168.1.202,10.0.0.22,4,udp,eco_i,RSTR,91,0,67,3,0.37,0.13,0.8,175,6,0,0,0,0,Probe
