src_ip,dst_ip,duration,protocol_type,service,flag,src_bytes,dst_bytes,count,srv_count,serror_rate,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,logged_in,num_failed_logins,root_shell,num_compromised,label
172.16.0.70,10.0.0.12,132,tcp,telnet,SF,223,550,9,1,0.0,1.0,0.0,9,1,0,5,0,0,R2L
198.51.100.77,10.0.0.22,49,tcp,imap,SF,415,237,10,3,0.0,1.0,0.0,15,12,0,3,0,0,R2L
198.51.100.77,10.0.0.15,99,tcp,ssh,SF,878,130,11,2,0.0,1.0,0.0,13,3,0,5,0,1,R2L
172.16.0.70,10.0.0.12,162,tcp,telnet,SF,608,288,8,6,0.0,1.0,0.0,8,3,0,8,0,0,R2L
192.168.1.17,10.0.0.8,36,udp,http,SF,586,10053,2,14,0.0,0.92,0.07,49,34,1,0,0,0,Normal
203.0.113.102,10.0.0.15,105,tcp,telnet,SF,385,461,8,1,0.0,1.0,0.0,3,10,0,5,0,0,R2L
198.51.100.77,10.0.0.22,90,tcp,telnet,SF,201,286,2,1,0.0,1.0,0.0,14,13,1,6,0,0,R2L
172.16.1.15,10.0.0.22,4,tcp,domain,SF,2512,16261,15,2,0.0,0.99,0.08,6,75,0,0,0,0,Normal
192.168.1.37,10.0.0.8,19,tcp,domain,SF,385,13295,6,2,0.0,0.88,0.02,22,27,0,0,0,0,Normal
198.51.100.77,10.0.0.22,167,tcp,smtp,SF,900,210,6,4,0.0,1.0,0.0,9,5,0,4,0,0,R2L
203.0.113.102,10.0.0.15,84,tcp,telnet,SF,652,498,3,5,0.0,1.0,0.0,9,6,0,3,0,1,R2L
10.10.5.19,10.0.0.60,0,udp,private,SF,4612,3934,11,3,0.0,0.95,0.06,54,68,0,0,0,0,Normal
172.16.0.88,10.0.0.12,47,tcp,telnet,SF,357,190,12,5,0.0,1.0,0.0,13,14,0,5,0,2,R2L
192.168.1.19,10.0.0.60,32,tcp,http,SF,5896,15117,5,12,0.0,1.0,0.06,58,31,1,0,0,0,Normal
198.51.100.77,10.0.0.12,67,tcp,smtp,SF,877,415,6,4,0.0,1.0,0.0,4,1,0,7,0,2,R2L
203.0.113.102,10.0.0.22,40,tcp,ftp,SF,575,532,11,6,0.0,1.0,0.0,4,4,0,7,0,0,R2L
192.168.1.27,10.0.0.50,33,icmp,domain,SF,1977,13464,5,12,0.0,0.87,0.05,24,85,0,0,0,0,Normal
192.168.1.10,10.0.0.8,13,tcp,ftp_data,SF,224,10480,5,15,0.0,0.9,0.04,26,77,1,0,0,0,Normal
172.16.1.16,10.0.0.50,43,udp,private,SF,1757,474,9,11,0.0,0.87,0.01,19,52,0,0,0,0,Normal
172.16.0.45,10.0.0.12,45,tcp,smtp,SF,307,236,7,2,0.0,1.0,0.0,11,12,0,6,0,1,R2L
198.51.100.14,10.0.0.22,38,tcp,ftp,SF,436,394,2,3,0.0,1.0,0.0,6,10,0,8,0,2,R2L
172.16.0.88,10.0.0.22,174,tcp,smtp,SF,533,179,3,5,0.0,1.0,0.0,3,2,0,8,0,2,R2L
172.16.1.44,10.0.0.5,28,tcp,http,SF,2966,13652,6,11,0.0,0.99,0.03,28,90,1,0,0,0,Normal
172.16.0.88,10.0.0.12,177,tcp,smtp,SF,185,483,3,3,0.0,1.0,0.0,8,8,0,6,0,0,R2L
192.168.1.29,10.0.0.5,2,icmp,smtp,SF,235,14439,5,7,0.0,0.94,0.04,43,73,1,0,0,0,Normal
172.16.0.70,10.0.0.15,58,tcp,telnet,SF,599,211,10,6,0.0,1.0,0.0,3,10,1,5,0,1,R2L
198.51.100.14,10.0.0.15,174,tcp,telnet,SF,345,178,11,6,0.0,1.0,0.0,11,5,0,3,0,1,R2L
203.0.113.102,10.0.0.15,147,tcp,telnet,SF,521,151,6,5,0.0,1.0,0.0,6,2,0,6,0,1,R2L
172.16.0.45,10.0.0.15,148,tcp,smtp,SF,341,372,7,1,0.0,1.0,0.0,5,3,0,4,0,0,R2L
203.0.113.102,10.0.0.22,58,tcp,ssh,SF,489,487,3,4,0.0,1.0,0.0,9,14,0,6,0,0,R2L
198.51.100.77,10.0.0.15,68,tcp,ssh,SF,389,250,12,1,0.0,1.0,0.0,1,15,0,3,0,2,R2L
172.16.0.88,10.0.0.12,81,tcp,ftp,SF,173,232,10,1,0.0,1.0,0.0,9,3,1,6,0,0,R2L
172.16.0.70,10.0.0.15,123,tcp,telnet,SF,324,395,10,6,0.0,1.0,0.0,13,1,0,7,0,1,R2L
172.16.1.13,10.0.0.5,45,icmp,domain,SF,3845,10323,8,15,0.0,0.93,0.07,43,24,0,0,0,0,Normal
172.16.0.88,10.0.0.22,145,tcp,telnet,SF,274,489,10,2,0.0,1.0,0.0,4,9,0,7,0,1,R2L
172.16.0.70,10.0.0.15,19,tcp,telnet,SF,772,403,5,5,0.0,1.0,0.0,1,3,0,4,0,0,R2L
198.51.100.77,10.0.0.12,170,tcp,ssh,SF,474,363,12,4,0.0,1.0,0.0,15,12,0,6,0,1,R2L
172.16.0.45,10.0.0.12,107,tcp,ssh,SF,191,440,11,1,0.0,1.0,0.0,4,12,1,5,0,2,R2L
203.0.113.102,10.0.0.12,155,tcp,imap,SF,484,129,11,4,0.0,1.0,0.0,10,8,0,3,0,1,R2L
172.16.0.88,10.0.0.15,93,tcp,smtp,SF,848,168,2,5,0.0,1.0,0.0,1,6,0,7,0,0,R2L
198.51.100.77,10.0.0.12,19,tcp,ssh,SF,676,522,12,5,0.0,1.0,0.0,6,15,0,3,0,2,R2L
192.168.1.49,10.0.0.8,26,tcp,ssl,SF,3432,13805,11,11,0.0,0.93,0.07,28,62,1,0,0,0,Normal
198.51.100.14,10.0.0.12,130,tcp,ssh,SF,602,297,10,6,0.0,1.0,0.0,14,4,1,8,0,1,R2L
172.16.0.70,10.0.0.12,134,tcp,ssh,SF,935,134,9,2,0.0,1.0,0.0,7,14,0,5,0,1,R2L
192.168.1.17,10.0.0.50,29,udp,ssl,SF,237,16261,12,11,0.0,0.88,0.09,39,61,1,0,0,0,Normal
203.0.113.102,10.0.0.15,68,tcp,ftp,SF,428,74,12,5,0.0,1.0,0.0,10,10,0,8,0,0,R2L
172.16.0.45,10.0.0.22,57,tcp,telnet,SF,415,273,12,1,0.0,1.0,0.0,7,1,0,7,0,1,R2L
172.16.0.45,10.0.0.15,92,tcp,telnet,SF,395,224,1,4,0.0,1.0,0.0,11,1,0,6,0,2,R2L
192.168.1.27,10.0.0.8,1,tcp,smtp,SF,3399,1234,9,1,0.0,0.9,0.04,44,33,1,0,0,0,Normal
172.16.0.88,10.0.0.22,71,tcp,ssh,SF,834,300,4,4,0.0,1.0,0.0,7,11,1,3,0,1,R2L
198.51.100.77,10.0.0.15,86,tcp,smtp,SF,307,438,12,6,0.0,1.0,0.0,8,7,1,4,0,0,R2L
198.51.100.77,10.0.0.22,150,tcp,imap,SF,635,353,3,2,0.0,1.0,0.0,3,2,1,3,0,0,R2L
10.10.5.21,10.0.0.5,6,icmp,ftp_data,SF,2995,7158,14,4,0.0,1.0,0.08,60,80,1,0,0,0,Normal
172.16.1.47,10.0.0.1,40,tcp,ssl,SF,1894,4621,11,13,0.0,0.86,0.01,23,30,1,0,0,0,Normal
10.10.5.33,10.0.0.15,1,udp,ssl,SF,2338,13181,14,14,0.0,0.97,0.09,23,43,1,0,0,0,Normal
172.16.0.88,10.0.0.15,134,tcp,ssh,SF,344,211,8,5,0.0,1.0,0.0,10,13,0,7,0,1,R2L
198.51.100.14,10.0.0.15,63,tcp,smtp,SF,747,405,12,2,0.0,1.0,0.0,8,13,1,7,0,0,R2L
192.168.1.18,10.0.0.22,37,tcp,smtp,SF,390,5980,10,2,0.0,0.88,0.01,56,86,1,0,0,0,Normal
198.51.100.14,10.0.0.22,81,tcp,imap,SF,682,345,10,4,0.0,1.0,0.0,2,12,0,7,0,2,R2L
198.51.100.14,10.0.0.15,88,tcp,imap,SF,525,455,4,2,0.0,1.0,0.0,8,13,1,3,0,1,R2L
172.16.1.14,10.0.0.22,18,tcp,ftp_data,SF,5227,11948,3,12,0.0,0.95,0.06,25,20,1,0,0,0,Normal
172.16.0.45,10.0.0.12,177,tcp,ssh,SF,832,160,6,4,0.0,1.0,0.0,4,11,0,8,0,1,R2L
198.51.100.14,10.0.0.22,59,tcp,telnet,SF,175,377,9,6,0.0,1.0,0.0,6,4,0,4,0,2,R2L
192.168.1.25,10.0.0.5,6,icmp,api,SF,4070,11325,12,7,0.0,0.92,0.02,13,50,1,0,0,0,Normal
172.16.1.40,10.0.0.1,30,icmp,domain,SF,5339,16473,13,14,0.0,1.0,0.07,56,44,0,0,0,0,Normal
192.168.1.22,10.0.0.22,29,udp,domain,SF,2158,15515,14,10,0.0,0.95,0.02,36,48,0,0,0,0,Normal
203.0.113.102,10.0.0.15,164,tcp,telnet,SF,853,513,9,3,0.0,1.0,0.0,14,8,0,3,0,2,R2L
198.51.100.77,10.0.0.15,63,tcp,smtp,SF,305,171,4,2,0.0,1.0,0.0,1,14,0,3,0,0,R2L
172.16.0.70,10.0.0.22,22,tcp,ftp,SF,505,150,10,6,0.0,1.0,0.0,2,3,0,8,0,2,R2L
198.51.100.77,10.0.0.15,72,tcp,ssh,SF,458,81,2,6,0.0,1.0,0.0,9,3,0,3,0,1,R2L
172.16.1.24,10.0.0.5,20,tcp,smtp,SF,5157,6136,2,5,0.0,0.93,0.03,20,37,1,0,0,0,Normal
198.51.100.77,10.0.0.15,20,tcp,telnet,SF,922,466,2,3,0.0,1.0,0.0,5,7,0,6,0,1,R2L
10.10.5.19,10.0.0.50,26,udp,private,SF,776,12302,6,14,0.0,0.88,0.08,48,55,0,0,0,0,Normal
172.16.0.70,10.0.0.22,133,tcp,imap,SF,282,83,3,3,0.0,1.0,0.0,4,10,1,3,0,0,R2L
10.10.5.38,10.0.0.1,16,icmp,private,SF,3601,3545,14,15,0.0,0.87,0.06,48,65,0,0,0,0,Normal
198.51.100.77,10.0.0.12,134,tcp,imap,SF,714,374,9,2,0.0,1.0,0.0,9,10,0,3,0,1,R2L
192.168.1.55,10.0.0.5,9,tcp,api,SF,4637,2743,12,9,0.0,0.91,0.04,19,28,1,0,0,0,Normal
192.168.1.41,10.0.0.5,41,icmp,private,SF,4701,5272,3,15,0.0,0.87,0.04,59,37,0,0,0,0,Normal
172.16.0.70,10.0.0.22,94,tcp,telnet,SF,721,257,7,1,0.0,1.0,0.0,1,11,0,6,0,2,R2L
203.0.113.102,10.0.0.22,152,tcp,ftp,SF,888,413,7,1,0.0,1.0,0.0,5,1,0,3,0,2,R2L
10.10.5.28,10.0.0.8,8,tcp,domain,SF,1992,4765,10,7,0.0,0.94,0.04,34,22,0,0,0,0,Normal
203.0.113.102,10.0.0.12,118,tcp,ssh,SF,623,326,3,5,0.0,1.0,0.0,12,5,0,8,0,2,R2L
172.16.0.45,10.0.0.22,105,tcp,ssh,SF,549,365,5,4,0.0,1.0,0.0,3,5,0,7,0,1,R2L
10.10.5.36,10.0.0.15,44,udp,http,SF,2135,8109,2,4,0.0,0.92,0.03,33,16,1,0,0,0,Normal
10.10.5.13,10.0.0.12,41,icmp,http,SF,3235,600,10,4,0.0,0.97,0.0,25,87,1,0,0,0,Normal
10.10.5.29,10.0.0.8,41,icmp,http,SF,1390,7290,2,8,0.0,0.9,0.02,37,64,1,0,0,0,Normal
198.51.100.77,10.0.0.15,64,tcp,ssh,SF,927,222,11,4,0.0,1.0,0.0,1,9,0,3,0,2,R2L
172.16.0.70,10.0.0.15,75,tcp,smtp,SF,497,180,8,3,0.0,1.0,0.0,3,9,0,6,0,2,R2L
10.10.5.13,10.0.0.22,35,udp,private,SF,2402,4804,3,12,0.0,0.87,0.02,58,44,0,0,0,0,Normal
